tech_level_id,tech_effect,tech_class,tech_order,tech_type,tech_number,need_resource,levelup_time,level_need,level_open,need
"[1302002,9]","{""2500079"":0.045}",2,2,4,10,"{""1101001"":1165000,""1101002"":1165000,""1101003"":1165000,""1102001"":44445}",72,{},{},"{""1903001"":9}"
"[1302002,10]","{""2500079"":0.05}",2,2,4,10,"{""1101001"":1700000,""1101002"":1700000,""1101003"":1700000,""1102001"":66667}",80,{},{},"{""1903001"":10}"
"[1302002,11]","{""2500079"":0.055}",2,2,4,10,"{""1101001"":2350000,""1101002"":2350000,""1101003"":2350000,""1102001"":100000}",88,{},{},"{""1903001"":11}"
"[1302002,12]","{""2500079"":0.06}",2,2,4,10,"{""1101001"":3175000,""1101002"":3175000,""1101003"":3175000,""1102001"":133334}",96,{},{},"{""1903001"":12}"
"[1302002,13]","{""2500079"":0.065}",2,2,4,10,"{""1101001"":4165000,""1101002"":4165000,""1101003"":4165000,""1102001"":200000}",104,{},{},"{""1903001"":13}"
"[1302002,14]","{""2500079"":0.07}",2,2,4,10,"{""1101001"":5345000,""1101002"":5345000,""1101003"":5345000,""1102001"":300000}",112,{},{},"{""1903001"":14}"
"[1302002,15]","{""2500079"":0.075}",3,2,4,10,"{""1101001"":6775000,""1101002"":6775000,""1101003"":6775000,""1102001"":400000}",120,{},{},"{""1903001"":15}"
"[1302002,16]","{""2500079"":0.08}",3,2,4,10,"{""1101001"":8410000,""1101002"":8410000,""1101003"":8410000,""1102001"":600000}",128,{},{},"{""1903001"":16}"
"[1302002,17]","{""2500079"":0.085}",3,2,4,10,"{""1101001"":10350000,""1101002"":10350000,""1101003"":10350000,""1102001"":900000}",136,{},{},"{""1903001"":17}"
"[1302002,18]","{""2500079"":0.09}",3,2,4,10,"{""1101001"":12600000,""1101002"":12600000,""1101003"":12600000,""1102001"":1200000}",144,{},{},"{""1903001"":18}"
"[1302002,19]","{""2500079"":0.095}",3,2,4,10,"{""1101001"":15160000,""1101002"":15160000,""1101003"":15160000,""1102001"":1800000}",152,{},{},"{""1903001"":19}"
"[1302002,20]","{""2500079"":0.1}",3,2,4,10,"{""1101001"":18080000,""1101002"":18080000,""1101003"":18080000,""1102001"":2700000}",160,{},{},"{""1903001"":20}"
"[1302002,21]","{""2500079"":0.105}",3,2,4,10,"{""1101001"":21430000,""1101002"":21430000,""1101003"":21430000,""1102001"":3600000}",168,{},{},"{""1903001"":21}"
"[1302002,22]","{""2500079"":0.11}",4,2,4,10,"{""1101001"":25170000,""1101002"":25170000,""1101003"":25170000,""1102001"":5400000}",176,{},{},"{""1903001"":22}"
"[1302002,23]","{""2500079"":0.115}",4,2,4,10,"{""1101001"":29440000,""1101002"":29440000,""1101003"":29440000,""1102001"":8100000}",184,{},{},"{""1903001"":23}"
"[1302002,24]","{""2500079"":0.12}",4,2,4,10,"{""1101001"":34140000,""1101002"":34140000,""1101003"":34140000,""1102001"":10800000}",192,{},{},"{""1903001"":24}"
"[1302002,25]","{""2500079"":0.125}",4,2,4,10,"{""1101001"":39450000,""1101002"":39450000,""1101003"":39450000,""1102001"":16200000}",200,{},{},"{""1903001"":25}"
"[1302002,26]","{""2500079"":0.13}",4,2,4,10,"{""1101001"":45310000,""1101002"":45310000,""1101003"":45310000,""1102001"":24300000}",208,{},{},"{""1903001"":26}"
"[1302002,27]","{""2500079"":0.135}",4,2,4,10,"{""1101001"":51800000,""1101002"":51800000,""1101003"":51800000,""1102001"":32400000}",216,{},{},"{""1903001"":27}"
"[1302002,28]","{""2500079"":0.14}",4,2,4,10,"{""1101001"":59000000,""1101002"":59000000,""1101003"":59000000,""1102001"":48600000}",224,{},{},"{""1903001"":28}"
"[1302002,29]","{""2500079"":0.145}",4,2,4,10,"{""1101001"":66900000,""1101002"":66900000,""1101003"":66900000,""1102001"":72900000}",232,{},{},"{""1903001"":29}"
"[1302002,30]","{""2500079"":0.15}",4,2,4,10,"{""1101001"":75800000,""1101002"":75800000,""1101003"":75800000,""1102001"":97200000}",240,{},{},"{""1903001"":30}"
"[1302003,1]","{""2500080"":0.005}",1,3,4,10,"{""1101001"":5000,""1101002"":5000,""1101003"":5000,""1102001"":0}",12,{},{},"{""1903001"":1}"
"[1302003,2]","{""2500080"":0.01}",1,3,4,10,"{""1101001"":10000,""1101002"":10000,""1101003"":10000,""1102001"":0}",24,{},{},"{""1903001"":2}"
"[1302003,3]","{""2500080"":0.015}",1,3,4,10,"{""1101001"":20000,""1101002"":20000,""1101003"":20000,""1102001"":0}",36,{},{},"{""1903001"":3}"
"[1302003,4]","{""2500080"":0.02}",1,3,4,10,"{""1101001"":40000,""1101002"":40000,""1101003"":40000,""1102001"":11111}",48,{},{},"{""1903001"":4}"
"[1302003,5]","{""2500080"":0.025}",1,3,4,10,"{""1101001"":80000,""1101002"":80000,""1101003"":80000,""1102001"":16667}",60,{},{},"{""1903001"":5}"
"[1302003,6]","{""2500080"":0.03}",1,3,4,10,"{""1101001"":225000,""1101002"":225000,""1101003"":225000,""1102001"":22222}",72,{},{},"{""1903001"":6}"
"[1302003,7]","{""2500080"":0.035}",1,3,4,10,"{""1101001"":450000,""1101002"":450000,""1101003"":450000,""1102001"":25000}",84,{},{},"{""1903001"":7}"
"[1302003,8]","{""2500080"":0.04}",2,3,4,10,"{""1101001"":755000,""1101002"":755000,""1101003"":755000,""1102001"":33334}",96,{},{},"{""1903001"":8}"
"[1302003,9]","{""2500080"":0.045}",2,3,4,10,"{""1101001"":1165000,""1101002"":1165000,""1101003"":1165000,""1102001"":44445}",108,{},{},"{""1903001"":9}"
"[1302003,10]","{""2500080"":0.05}",2,3,4,10,"{""1101001"":1700000,""1101002"":1700000,""1101003"":1700000,""1102001"":66667}",120,{},{},"{""1903001"":10}"
"[1302003,11]","{""2500080"":0.055}",2,3,4,10,"{""1101001"":2350000,""1101002"":2350000,""1101003"":2350000,""1102001"":100000}",132,{},{},"{""1903001"":11}"
"[1302003,12]","{""2500080"":0.06}",2,3,4,10,"{""1101001"":3175000,""1101002"":3175000,""1101003"":3175000,""1102001"":133334}",144,{},{},"{""1903001"":12}"
"[1302003,13]","{""2500080"":0.065}",2,3,4,10,"{""1101001"":4165000,""1101002"":4165000,""1101003"":4165000,""1102001"":200000}",156,{},{},"{""1903001"":13}"
"[1302003,14]","{""2500080"":0.07}",2,3,4,10,"{""1101001"":5345000,""1101002"":5345000,""1101003"":5345000,""1102001"":300000}",168,{},{},"{""1903001"":14}"
"[1302003,15]","{""2500080"":0.075}",3,3,4,10,"{""1101001"":6775000,""1101002"":6775000,""1101003"":6775000,""1102001"":400000}",180,{},{},"{""1903001"":15}"
"[1302003,16]","{""2500080"":0.08}",3,3,4,10,"{""1101001"":8410000,""1101002"":8410000,""1101003"":8410000,""1102001"":600000}",192,{},{},"{""1903001"":16}"
"[1302003,17]","{""2500080"":0.085}",3,3,4,10,"{""1101001"":10350000,""1101002"":10350000,""1101003"":10350000,""1102001"":900000}",204,{},{},"{""1903001"":17}"
"[1302003,18]","{""2500080"":0.09}",3,3,4,10,"{""1101001"":12600000,""1101002"":12600000,""1101003"":12600000,""1102001"":1200000}",216,{},{},"{""1903001"":18}"
"[1302003,19]","{""2500080"":0.095}",3,3,4,10,"{""1101001"":15160000,""1101002"":15160000,""1101003"":15160000,""1102001"":1800000}",228,{},{},"{""1903001"":19}"
"[1302003,20]","{""2500080"":0.1}",3,3,4,10,"{""1101001"":18080000,""1101002"":18080000,""1101003"":18080000,""1102001"":2700000}",240,{},{},"{""1903001"":20}"
"[1302003,21]","{""2500080"":0.105}",3,3,4,10,"{""1101001"":21430000,""1101002"":21430000,""1101003"":21430000,""1102001"":3600000}",252,{},{},"{""1903001"":21}"
"[1302003,22]","{""2500080"":0.11}",4,3,4,10,"{""1101001"":25170000,""1101002"":25170000,""1101003"":25170000,""1102001"":5400000}",264,{},{},"{""1903001"":22}"
"[1302003,23]","{""2500080"":0.115}",4,3,4,10,"{""1101001"":29440000,""1101002"":29440000,""1101003"":29440000,""1102001"":8100000}",276,{},{},"{""1903001"":23}"
"[1302003,24]","{""2500080"":0.12}",4,3,4,10,"{""1101001"":34140000,""1101002"":34140000,""1101003"":34140000,""1102001"":10800000}",288,{},{},"{""1903001"":24}"
"[1302003,25]","{""2500080"":0.125}",4,3,4,10,"{""1101001"":39450000,""1101002"":39450000,""1101003"":39450000,""1102001"":16200000}",300,{},{},"{""1903001"":25}"
"[1302003,26]","{""2500080"":0.13}",4,3,4,10,"{""1101001"":45310000,""1101002"":45310000,""1101003"":45310000,""1102001"":24300000}",312,{},{},"{""1903001"":26}"
"[1302003,27]","{""2500080"":0.135}",4,3,4,10,"{""1101001"":51800000,""1101002"":51800000,""1101003"":51800000,""1102001"":32400000}",324,{},{},"{""1903001"":27}"
"[1302003,28]","{""2500080"":0.14}",4,3,4,10,"{""1101001"":59000000,""1101002"":59000000,""1101003"":59000000,""1102001"":48600000}",336,{},{},"{""1903001"":28}"
"[1302003,29]","{""2500080"":0.145}",4,3,4,10,"{""1101001"":66900000,""1101002"":66900000,""1101003"":66900000,""1102001"":72900000}",348,{},{},"{""1903001"":29}"
"[1302003,30]","{""2500080"":0.15}",4,3,4,10,"{""1101001"":75800000,""1101002"":75800000,""1101003"":75800000,""1102001"":97200000}",360,{},{},"{""1903001"":30}"
"[1302004,1]","{""2500081"":0.005}",1,4,4,10,"{""1101001"":5000,""1101002"":5000,""1101003"":5000,""1102001"":0}",12,{},{},"{""1903001"":1}"
"[1302004,2]","{""2500081"":0.01}",1,4,4,10,"{""1101001"":10000,""1101002"":10000,""1101003"":10000,""1102001"":0}",24,{},{},"{""1903001"":2}"
"[1302004,3]","{""2500081"":0.015}",1,4,4,10,"{""1101001"":20000,""1101002"":20000,""1101003"":20000,""1102001"":0}",36,{},{},"{""1903001"":3}"
"[1302004,4]","{""2500081"":0.02}",1,4,4,10,"{""1101001"":40000,""1101002"":40000,""1101003"":40000,""1102001"":11111}",48,{},{},"{""1903001"":4}"
"[1302004,5]","{""2500081"":0.025}",1,4,4,10,"{""1101001"":80000,""1101002"":80000,""1101003"":80000,""1102001"":16667}",60,{},{},"{""1903001"":5}"
"[1302004,6]","{""2500081"":0.03}",1,4,4,10,"{""1101001"":225000,""1101002"":225000,""1101003"":225000,""1102001"":22222}",72,{},{},"{""1903001"":6}"
"[1302004,7]","{""2500081"":0.035}",1,4,4,10,"{""1101001"":450000,""1101002"":450000,""1101003"":450000,""1102001"":25000}",84,{},{},"{""1903001"":7}"
"[1302004,8]","{""2500081"":0.04}",2,4,4,10,"{""1101001"":755000,""1101002"":755000,""1101003"":755000,""1102001"":33334}",96,{},{},"{""1903001"":8}"
"[1302004,9]","{""2500081"":0.045}",2,4,4,10,"{""1101001"":1165000,""1101002"":1165000,""1101003"":1165000,""1102001"":44445}",108,{},{},"{""1903001"":9}"
"[1302004,10]","{""2500081"":0.05}",2,4,4,10,"{""1101001"":1700000,""1101002"":1700000,""1101003"":1700000,""1102001"":66667}",120,{},{},"{""1903001"":10}"
"[1302004,11]","{""2500081"":0.055}",2,4,4,10,"{""1101001"":2350000,""1101002"":2350000,""1101003"":2350000,""1102001"":100000}",132,{},{},"{""1903001"":11}"
"[1302004,12]","{""2500081"":0.06}",2,4,4,10,"{""1101001"":3175000,""1101002"":3175000,""1101003"":3175000,""1102001"":133334}",144,{},{},"{""1903001"":12}"
"[1302004,13]","{""2500081"":0.065}",2,4,4,10,"{""1101001"":4165000,""1101002"":4165000,""1101003"":4165000,""1102001"":200000}",156,{},{},"{""1903001"":13}"
"[1302004,14]","{""2500081"":0.07}",2,4,4,10,"{""1101001"":5345000,""1101002"":5345000,""1101003"":5345000,""1102001"":300000}",168,{},{},"{""1903001"":14}"
"[1302004,15]","{""2500081"":0.075}",3,4,4,10,"{""1101001"":6775000,""1101002"":6775000,""1101003"":6775000,""1102001"":400000}",180,{},{},"{""1903001"":15}"
"[1302004,16]","{""2500081"":0.08}",3,4,4,10,"{""1101001"":8410000,""1101002"":8410000,""1101003"":8410000,""1102001"":600000}",192,{},{},"{""1903001"":16}"
"[1302004,17]","{""2500081"":0.085}",3,4,4,10,"{""1101001"":10350000,""1101002"":10350000,""1101003"":10350000,""1102001"":900000}",204,{},{},"{""1903001"":17}"
"[1302004,18]","{""2500081"":0.09}",3,4,4,10,"{""1101001"":12600000,""1101002"":12600000,""1101003"":12600000,""1102001"":1200000}",216,{},{},"{""1903001"":18}"
"[1302004,19]","{""2500081"":0.095}",3,4,4,10,"{""1101001"":15160000,""1101002"":15160000,""1101003"":15160000,""1102001"":1800000}",228,{},{},"{""1903001"":19}"
"[1302004,20]","{""2500081"":0.1}",3,4,4,10,"{""1101001"":18080000,""1101002"":18080000,""1101003"":18080000,""1102001"":2700000}",240,{},{},"{""1903001"":20}"
"[1302004,21]","{""2500081"":0.105}",3,4,4,10,"{""1101001"":21430000,""1101002"":21430000,""1101003"":21430000,""1102001"":3600000}",252,{},{},"{""1903001"":21}"
"[1302004,22]","{""2500081"":0.11}",4,4,4,10,"{""1101001"":25170000,""1101002"":25170000,""1101003"":25170000,""1102001"":5400000}",264,{},{},"{""1903001"":22}"
"[1302004,23]","{""2500081"":0.115}",4,4,4,10,"{""1101001"":29440000,""1101002"":29440000,""1101003"":29440000,""1102001"":8100000}",276,{},{},"{""1903001"":23}"
"[1302004,24]","{""2500081"":0.12}",4,4,4,10,"{""1101001"":34140000,""1101002"":34140000,""1101003"":34140000,""1102001"":10800000}",288,{},{},"{""1903001"":24}"
"[1302004,25]","{""2500081"":0.125}",4,4,4,10,"{""1101001"":39450000,""1101002"":39450000,""1101003"":39450000,""1102001"":16200000}",300,{},{},"{""1903001"":25}"
"[1302004,26]","{""2500081"":0.13}",4,4,4,10,"{""1101001"":45310000,""1101002"":45310000,""1101003"":45310000,""1102001"":24300000}",312,{},{},"{""1903001"":26}"
"[1302004,27]","{""2500081"":0.135}",4,4,4,10,"{""1101001"":51800000,""1101002"":51800000,""1101003"":51800000,""1102001"":32400000}",324,{},{},"{""1903001"":27}"
"[1302004,28]","{""2500081"":0.14}",4,4,4,10,"{""1101001"":59000000,""1101002"":59000000,""1101003"":59000000,""1102001"":48600000}",336,{},{},"{""1903001"":28}"
"[1302004,29]","{""2500081"":0.145}",4,4,4,10,"{""1101001"":66900000,""1101002"":66900000,""1101003"":66900000,""1102001"":72900000}",348,{},{},"{""1903001"":29}"
"[1302004,30]","{""2500081"":0.15}",4,4,4,10,"{""1101001"":75800000,""1101002"":75800000,""1101003"":75800000,""1102001"":97200000}",360,{},{},"{""1903001"":30}"
"[1302005,1]","{""2500082"":0.005}",1,5,4,10,"{""1101001"":5000,""1101002"":5000,""1101003"":5000,""1102002"":0}",15,{},{},"{""1903001"":1}"
"[1302005,2]","{""2500082"":0.01}",1,5,4,10,"{""1101001"":10000,""1101002"":10000,""1101003"":10000,""1102002"":0}",30,{},{},"{""1903001"":2}"
"[1302005,3]","{""2500082"":0.015}",1,5,4,10,"{""1101001"":20000,""1101002"":20000,""1101003"":20000,""1102002"":0}",45,{},{},"{""1903001"":3}"
"[1302005,4]","{""2500082"":0.02}",1,5,4,10,"{""1101001"":40000,""1101002"":40000,""1101003"":40000,""1102002"":13334}",60,{},{},"{""1903001"":4}"
"[1302005,5]","{""2500082"":0.025}",1,5,4,10,"{""1101001"":80000,""1101002"":80000,""1101003"":80000,""1102002"":20000}",75,{},{},"{""1903001"":5}"
"[1302005,6]","{""2500082"":0.03}",1,5,4,10,"{""1101001"":225000,""1101002"":225000,""1101003"":225000,""1102002"":26667}",90,{},{},"{""1903001"":6}"
"[1302005,7]","{""2500082"":0.035}",1,5,4,10,"{""1101001"":450000,""1101002"":450000,""1101003"":450000,""1102002"":32500}",105,{},{},"{""1903001"":7}"
"[1302005,8]","{""2500082"":0.04}",2,5,4,10,"{""1101001"":755000,""1101002"":755000,""1101003"":755000,""1102002"":40000}",120,{},{},"{""1903001"":8}"
"[1302005,9]","{""2500082"":0.045}",2,5,4,10,"{""1101001"":1165000,""1101002"":1165000,""1101003"":1165000,""1102002"":53334}",135,{},{},"{""1903001"":9}"
"[1302005,10]","{""2500082"":0.05}",2,5,4,10,"{""1101001"":1700000,""1101002"":1700000,""1101003"":1700000,""1102002"":80000}",150,{},{},"{""1903001"":10}"
"[1302005,11]","{""2500082"":0.055}",2,5,4,10,"{""1101001"":2350000,""1101002"":2350000,""1101003"":2350000,""1102002"":120000}",165,{},{},"{""1903001"":11}"
"[1302005,12]","{""2500082"":0.06}",2,5,4,10,"{""1101001"":3175000,""1101002"":3175000,""1101003"":3175000,""1102002"":160000}",180,{},{},"{""1903001"":12}"
"[1302005,13]","{""2500082"":0.065}",2,5,4,10,"{""1101001"":4165000,""1101002"":4165000,""1101003"":4165000,""1102002"":240000}",195,{},{},"{""1903001"":13}"
"[1302005,14]","{""2500082"":0.07}",2,5,4,10,"{""1101001"":5345000,""1101002"":5345000,""1101003"":5345000,""1102002"":360000}",210,{},{},"{""1903001"":14}"
"[1302005,15]","{""2500082"":0.075}",3,5,4,10,"{""1101001"":6775000,""1101002"":6775000,""1101003"":6775000,""1102002"":480000}",225,{},{},"{""1903001"":15}"
"[1302005,16]","{""2500082"":0.08}",3,5,4,10,"{""1101001"":8410000,""1101002"":8410000,""1101003"":8410000,""1102002"":720000}",240,{},{},"{""1903001"":16}"
"[1302005,17]","{""2500082"":0.085}",3,5,4,10,"{""1101001"":10350000,""1101002"":10350000,""1101003"":10350000,""1102002"":1080000}",255,{},{},"{""1903001"":17}"
"[1302005,18]","{""2500082"":0.09}",3,5,4,10,"{""1101001"":12600000,""1101002"":12600000,""1101003"":12600000,""1102002"":1440000}",270,{},{},"{""1903001"":18}"
"[1302005,19]","{""2500082"":0.095}",3,5,4,10,"{""1101001"":15160000,""1101002"":15160000,""1101003"":15160000,""1102002"":2160000}",285,{},{},"{""1903001"":19}"
"[1302005,20]","{""2500082"":0.1}",3,5,4,10,"{""1101001"":18080000,""1101002"":18080000,""1101003"":18080000,""1102002"":3240000}",300,{},{},"{""1903001"":20}"
"[1302005,21]","{""2500082"":0.105}",3,5,4,10,"{""1101001"":21430000,""1101002"":21430000,""1101003"":21430000,""1102002"":4320000}",315,{},{},"{""1903001"":21}"
"[1302005,22]","{""2500082"":0.11}",4,5,4,10,"{""1101001"":25170000,""1101002"":25170000,""1101003"":25170000,""1102002"":6480000}",330,{},{},"{""1903001"":22}"
"[1302005,23]","{""2500082"":0.115}",4,5,4,10,"{""1101001"":29440000,""1101002"":29440000,""1101003"":29440000,""1102002"":9720000}",345,{},{},"{""1903001"":23}"
"[1302005,24]","{""2500082"":0.12}",4,5,4,10,"{""1101001"":34140000,""1101002"":34140000,""1101003"":34140000,""1102002"":12960000}",360,{},{},"{""1903001"":24}"
"[1302005,25]","{""2500082"":0.125}",4,5,4,10,"{""1101001"":39450000,""1101002"":39450000,""1101003"":39450000,""1102002"":19440000}",375,{},{},"{""1903001"":25}"
"[1302005,26]","{""2500082"":0.13}",4,5,4,10,"{""1101001"":45310000,""1101002"":45310000,""1101003"":45310000,""1102002"":29160000}",390,{},{},"{""1903001"":26}"
"[1302005,27]","{""2500082"":0.135}",4,5,4,10,"{""1101001"":51800000,""1101002"":51800000,""1101003"":51800000,""1102002"":38880000}",405,{},{},"{""1903001"":27}"
"[1302005,28]","{""2500082"":0.14}",4,5,4,10,"{""1101001"":59000000,""1101002"":59000000,""1101003"":59000000,""1102002"":58320000}",420,{},{},"{""1903001"":28}"
"[1302005,29]","{""2500082"":0.145}",4,5,4,10,"{""1101001"":66900000,""1101002"":66900000,""1101003"":66900000,""1102002"":87480000}",435,{},{},"{""1903001"":29}"
"[1302005,30]","{""2500082"":0.15}",4,5,4,10,"{""1101001"":75800000,""1101002"":75800000,""1101003"":75800000,""1102002"":116640000}",450,{},{},"{""1903001"":30}"
"[1302006,1]","{""2500083"":0.005}",1,6,4,10,"{""1101001"":5000,""1101002"":5000,""1101003"":5000,""1102002"":0}",10,{},{},"{""1903001"":1}"
"[1302006,2]","{""2500083"":0.01}",1,6,4,10,"{""1101001"":10000,""1101002"":10000,""1101003"":10000,""1102002"":0}",20,{},{},"{""1903001"":2}"
"[1302006,3]","{""2500083"":0.015}",1,6,4,10,"{""1101001"":20000,""1101002"":20000,""1101003"":20000,""1102002"":0}",30,{},{},"{""1903001"":3}"
"[1302006,4]","{""2500083"":0.02}",1,6,4,10,"{""1101001"":40000,""1101002"":40000,""1101003"":40000,""1102002"":13334}",40,{},{},"{""1903001"":4}"
"[1302006,5]","{""2500083"":0.025}",1,6,4,10,"{""1101001"":80000,""1101002"":80000,""1101003"":80000,""1102002"":20000}",50,{},{},"{""1903001"":5}"
"[1302006,6]","{""2500083"":0.03}",1,6,4,10,"{""1101001"":225000,""1101002"":225000,""1101003"":225000,""1102002"":26667}",60,{},{},"{""1903001"":6}"
"[1302006,7]","{""2500083"":0.035}",1,6,4,10,"{""1101001"":450000,""1101002"":450000,""1101003"":450000,""1102002"":32500}",70,{},{},"{""1903001"":7}"
"[1302006,8]","{""2500083"":0.04}",2,6,4,10,"{""1101001"":755000,""1101002"":755000,""1101003"":755000,""1102002"":40000}",80,{},{},"{""1903001"":8}"
"[1302006,9]","{""2500083"":0.045}",2,6,4,10,"{""1101001"":1165000,""1101002"":1165000,""1101003"":1165000,""1102002"":53334}",90,{},{},"{""1903001"":9}"
"[1302006,10]","{""2500083"":0.05}",2,6,4,10,"{""1101001"":1700000,""1101002"":1700000,""1101003"":1700000,""1102002"":80000}",100,{},{},"{""1903001"":10}"
"[1302006,11]","{""2500083"":0.055}",2,6,4,10,"{""1101001"":2350000,""1101002"":2350000,""1101003"":2350000,""1102002"":120000}",110,{},{},"{""1903001"":11}"
"[1302006,12]","{""2500083"":0.06}",2,6,4,10,"{""1101001"":3175000,""1101002"":3175000,""1101003"":3175000,""1102002"":160000}",120,{},{},"{""1903001"":12}"
"[1302006,13]","{""2500083"":0.065}",2,6,4,10,"{""1101001"":4165000,""1101002"":4165000,""1101003"":4165000,""1102002"":240000}",130,{},{},"{""1903001"":13}"
"[1302006,14]","{""2500083"":0.07}",2,6,4,10,"{""1101001"":5345000,""1101002"":5345000,""1101003"":5345000,""1102002"":360000}",140,{},{},"{""1903001"":14}"
"[1302006,15]","{""2500083"":0.075}",3,6,4,10,"{""1101001"":6775000,""1101002"":6775000,""1101003"":6775000,""1102002"":480000}",150,{},{},"{""1903001"":15}"
"[1302006,16]","{""2500083"":0.08}",3,6,4,10,"{""1101001"":8410000,""1101002"":8410000,""1101003"":8410000,""1102002"":720000}",160,{},{},"{""1903001"":16}"
"[1302006,17]","{""2500083"":0.085}",3,6,4,10,"{""1101001"":10350000,""1101002"":10350000,""1101003"":10350000,""1102002"":1080000}",170,{},{},"{""1903001"":17}"
"[1302006,18]","{""2500083"":0.09}",3,6,4,10,"{""1101001"":12600000,""1101002"":12600000,""1101003"":12600000,""1102002"":1440000}",180,{},{},"{""1903001"":18}"
"[1302006,19]","{""2500083"":0.095}",3,6,4,10,"{""1101001"":15160000,""1101002"":15160000,""1101003"":15160000,""1102002"":2160000}",190,{},{},"{""1903001"":19}"
"[1302006,20]","{""2500083"":0.1}",3,6,4,10,"{""1101001"":18080000,""1101002"":18080000,""1101003"":18080000,""1102002"":3240000}",200,{},{},"{""1903001"":20}"
"[1302006,21]","{""2500083"":0.105}",3,6,4,10,"{""1101001"":21430000,""1101002"":21430000,""1101003"":21430000,""1102002"":4320000}",210,{},{},"{""1903001"":21}"
"[1302006,22]","{""2500083"":0.11}",4,6,4,10,"{""1101001"":25170000,""1101002"":25170000,""1101003"":25170000,""1102002"":6480000}",220,{},{},"{""1903001"":22}"
"[1302006,23]","{""2500083"":0.115}",4,6,4,10,"{""1101001"":29440000,""1101002"":29440000,""1101003"":29440000,""1102002"":9720000}",230,{},{},"{""1903001"":23}"
"[1302006,24]","{""2500083"":0.12}",4,6,4,10,"{""1101001"":34140000,""1101002"":34140000,""1101003"":34140000,""1102002"":12960000}",240,{},{},"{""1903001"":24}"
"[1302006,25]","{""2500083"":0.125}",4,6,4,10,"{""1101001"":39450000,""1101002"":39450000,""1101003"":39450000,""1102002"":19440000}",250,{},{},"{""1903001"":25}"
"[1302006,26]","{""2500083"":0.13}",4,6,4,10,"{""1101001"":45310000,""1101002"":45310000,""1101003"":45310000,""1102002"":29160000}",260,{},{},"{""1903001"":26}"
"[1302006,27]","{""2500083"":0.135}",4,6,4,10,"{""1101001"":51800000,""1101002"":51800000,""1101003"":51800000,""1102002"":38880000}",270,{},{},"{""1903001"":27}"
"[1302006,28]","{""2500083"":0.14}",4,6,4,10,"{""1101001"":59000000,""1101002"":59000000,""1101003"":59000000,""1102002"":58320000}",280,{},{},"{""1903001"":28}"
"[1302006,29]","{""2500083"":0.145}",4,6,4,10,"{""1101001"":66900000,""1101002"":66900000,""1101003"":66900000,""1102002"":87480000}",290,{},{},"{""1903001"":29}"
"[1302006,30]","{""2500083"":0.15}",4,6,4,10,"{""1101001"":75800000,""1101002"":75800000,""1101003"":75800000,""1102002"":116640000}",300,{},{},"{""1903001"":30}"
"[1302007,1]","{""2500084"":0.005}",1,7,4,10,"{""1101001"":5000,""1101002"":5000,""1101003"":5000,""1102002"":0}",18,{},{},"{""1903001"":1}"
"[1302007,2]","{""2500084"":0.01}",1,7,4,10,"{""1101001"":10000,""1101002"":10000,""1101003"":10000,""1102002"":0}",36,{},{},"{""1903001"":2}"
"[1302007,3]","{""2500084"":0.015}",1,7,4,10,"{""1101001"":20000,""1101002"":20000,""1101003"":20000,""1102002"":0}",54,{},{},"{""1903001"":3}"
"[1302007,4]","{""2500084"":0.02}",1,7,4,10,"{""1101001"":40000,""1101002"":40000,""1101003"":40000,""1102002"":15556}",72,{},{},"{""1903001"":4}"
"[1302007,5]","{""2500084"":0.025}",1,7,4,10,"{""1101001"":80000,""1101002"":80000,""1101003"":80000,""1102002"":23334}",90,{},{},"{""1903001"":5}"
"[1302007,6]","{""2500084"":0.03}",1,7,4,10,"{""1101001"":225000,""1101002"":225000,""1101003"":225000,""1102002"":31111}",108,{},{},"{""1903001"":6}"
"[1302007,7]","{""2500084"":0.035}",1,7,4,10,"{""1101001"":450000,""1101002"":450000,""1101003"":450000,""1102002"":37500}",126,{},{},"{""1903001"":7}"
"[1302007,8]","{""2500084"":0.04}",2,7,4,10,"{""1101001"":755000,""1101002"":755000,""1101003"":755000,""1102002"":46667}",144,{},{},"{""1903001"":8}"
"[1302007,9]","{""2500084"":0.045}",2,7,4,10,"{""1101001"":1165000,""1101002"":1165000,""1101003"":1165000,""1102002"":62222}",162,{},{},"{""1903001"":9}"
"[1302007,10]","{""2500084"":0.05}",2,7,4,10,"{""1101001"":1700000,""1101002"":1700000,""1101003"":1700000,""1102002"":93334}",180,{},{},"{""1903001"":10}"
"[1302007,11]","{""2500084"":0.055}",2,7,4,10,"{""1101001"":2350000,""1101002"":2350000,""1101003"":2350000,""1102002"":140000}",198,{},{},"{""1903001"":11}"
"[1302007,12]","{""2500084"":0.06}",2,7,4,10,"{""1101001"":3175000,""1101002"":3175000,""1101003"":3175000,""1102002"":186667}",216,{},{},"{""1903001"":12}"
"[1302007,13]","{""2500084"":0.065}",2,7,4,10,"{""1101001"":4165000,""1101002"":4165000,""1101003"":4165000,""1102002"":280000}",234,{},{},"{""1903001"":13}"
"[1302007,14]","{""2500084"":0.07}",2,7,4,10,"{""1101001"":5345000,""1101002"":5345000,""1101003"":5345000,""1102002"":420000}",252,{},{},"{""1903001"":14}"
"[1302007,15]","{""2500084"":0.075}",3,7,4,10,"{""1101001"":6775000,""1101002"":6775000,""1101003"":6775000,""1102002"":560000}",270,{},{},"{""1903001"":15}"
